"id_jednostki","sektor","klasa","pkd","woj","jedna_zmiana"
"0af29eea784e61744b654e3e0ebd5d7f05aa91bd",1,"S","C","02",TRUE
"e83dbb2a9d74c6bc93b9e988644d260856cc02d5",1,"D","C","30",TRUE
"50048e3d61648916d8b8cc2eadd16df598f1ce92",1,"D","C","30",TRUE
"742443e60f7272dcc4d9d3e2a941feed9ae33e17",1,"M","G","30",TRUE
"8d25403fb97f9934a10f199202b30499ca968677",1,"D","C","30",FALSE
"4d05437d7e58d422f2e3ee7d22959f4daefe9a8a",1,"S","C","30",TRUE
"b18cd344e87af31dc6922ac8386c28d446c10228",1,"S","F","30",TRUE
"99e73ceacf566eed3378698f58faf454481eab65",1,"M","F","30",TRUE
"9743002654843ed679466504b414e3b7e01cdeb7",1,"D","F","30",TRUE
"212893a3326e1bb61225058ba235f05c40db9414",1,"M","G","30",FALSE
"f52b7a47a9575d0beb310ed782ac0b5e69d83519",1,"S","C","30",TRUE
"7c7d46b87fae20f07fd3a70542e56ab69c8266ec",1,"D","C","30",FALSE
"c5fbbb6ca1ef1e7606c2a5fa149154ddfbd850f7",1,"S","H","30",TRUE
"9ebb851eb69492718dc402e8fbace7cc4bc7ca34",1,"M","R.S","30",TRUE
"8e7f367558d47ece2229623caa3b844a949f0cf6",1,"M","K.L","30",TRUE
"a04be6d9e2cb0314db5a4d0412024051ba3621c7",1,"M","R.S","30",TRUE
"60ff22363fee6d02ac50fd880ae2d6ecc2ab4e10",1,"M","G","30",TRUE
"83d9248971ea0dc502915da1395d7619da11e11d",1,"M","C","30",TRUE
"36a004279c13f052c766f32dd6eacd8e75261558",0,"D","D.E","30",FALSE
"c790d3420970d50673342c84db696a93fe9274a6",1,"S","C","30",TRUE
"6f24ba3381d9da09e829a7c2a91986478dea673f",1,"D","G","30",TRUE
"4f8e313e657e8a06abb8de79f65bbcae183bdfc6",1,"D","G","30",TRUE
"0c07e14854478df7a98283ef68d7c4b97d289446",0,"S","K.L","02",TRUE
"a527e43c733e955ce1908ffe3f8bf5fc58b8e740",1,"D","C","30",TRUE
"586daf80b584006f867d87b6bd95f862199ea651",1,"S","C","30",TRUE
"760655487253dce68101efd07b3efb7547c52a08",1,"M","G","30",TRUE
"7e9dbe882198620c8df0a7ceceacd2e91c0c805c",1,"M","G","30",FALSE
"067f35ff811d9cac40611df88961f31577f3a764",1,"M","G","30",TRUE
"e48fe859b05945dc9d842c2f5b83fafa20559956",1,"M","F","30",TRUE
"5ed006d7e585c921d591ebaff251788051ed483e",1,"S","C","30",FALSE
"50234ed980fce65da78eaf8a59440d23ebd6ce38",1,"S","C","30",TRUE
"793525875b803c3602e8fee8f460607b4c696218",1,"M","G","30",FALSE
"b8b9681976d8203b0b61ebac3bb8c30b77977723",1,"M","Q","30",TRUE
"5254cbfb16a566138fd9638ebd05691dc57189a7",1,"M","M","30",TRUE
"bafab1511987cb9e6f8b083f906eef7740fd462b",1,"M","G","30",TRUE
"81bd8c1f8c3ac8c584e1d90154baa0af5305363c",1,"M","G","10",TRUE
"e4b6ecaf8485105a79448ff6adf1e3108f26ec09",1,"D","C","30",FALSE
"756cf14d26df79715292a50fa3a6061abe853294",1,"S","G","30",TRUE
"308513ac2aff05ce3697981968f61bd21765b672",1,"M","C","30",TRUE
"a1f961ac402130ccca683a49f279d85d0fa72cd8",1,"S","C","30",FALSE
"0b9c5fec16f79611b6fe12c17131bfc342d0251d",1,"S","C","30",FALSE
"01f021957ee36aadfb28fe51c39f27102e25a463",1,"D","C","30",FALSE
"3287aca75d11e39fe2690248d560db5fb575c367",1,"S","C","30",TRUE
"8f7ee3bbc9ea559e1d8efdf50a34986217a29db7",1,"D","G","30",TRUE
"c272098241b741cb3bdd87883e8feed8541634b7",1,"S","C","30",TRUE
"b82bf48b9ca5f6de761f4c7096bc98f57233bf2b",1,"M","G","30",FALSE
"cb28b7f50170cd85d36aa2595e9e6bfd7d4a0eb4",0,"M","K.L","30",TRUE
"76823cecc3631c509e585e352568e49d1e57e269",1,"S","C","30",FALSE
"9ca1f9c73daa24bf58250b7dd3dd8bcd29823b91",1,"M","C","30",TRUE
"cce50839097ac003ef573ed40018a9826a526589",1,"M","Q","30",TRUE
"6ef544f007f33c3863ced2e0f55be8104605d52b",1,"M","G","30",TRUE
"75addf1f48d223c09db26c1dc695640f7d495aee",1,"M","F","30",TRUE
"36a4f00ab15e1538a0f1a3712f33a1d651f7cfda",1,"S","C","30",TRUE
"78987e589e0c1d93d27f0b7293fbe904a55c965e",1,"S","G","30",TRUE
"337bd8c569f347d3eb9d109d4c88cd9b160b9795",1,"M","G","30",TRUE
"589b74215f44721396254571fa9f6c316d3df677",1,"M","G","30",TRUE
"fbd28a57ba4d0633eab5b07f2eeb34c4cf3843d7",1,"M","G","30",FALSE
"7c77e40459882d6ae9d39df304cb040d22ba88f8",1,"M","I","30",FALSE
"9d6da8da864363be16faf831ca7f8fd7586861fa",1,"M","H","30",FALSE
"d94a58ee7b046e9c194d80eb9ea0cc146aced471",1,"M","F","30",TRUE
"a4c88b139415bf3f60a14c71b733c10fed85835f",0,"D","C","30",TRUE
"10e782161011ce4df6b1cd703b17803728afd304",1,"S","G","30",FALSE
"eddc5c0d76aa33cba79cb3a06fc60cd94dfe6d5d",1,"D","N","30",FALSE
"fb42feae37700706ca81eccc9a09b5f229cb89d7",1,"D","G","30",FALSE
"63d5a76c1c8f33e6d1f2eb0f6c0475c5c697a6b1",1,"S","Q","30",FALSE
"b3ae3bcb180c9a66aa9133cc8f2a12893f46416a",1,"D","C","30",TRUE
"4bcdb74370d80d2c12fe16be950d5cda5798ee42",1,"M","F","30",TRUE
"1481b45a6ae13116e1a59ac8ac53d5a5dadb38af",1,"M","F","30",TRUE
"940a90c721e6d268fac3c32ed382e10ef8208c8a",1,"S","C","30",TRUE
"3acbae122973ffaa1bf77f5e8800d36b1082d2ba",1,"D","C","30",TRUE
"eb8e42dbd64c8eee4e96dc594772711bac3382e1",1,"S","G","30",TRUE
"d9cfc387b749a85edc87fbf60d99ddb2d437feb5",0,"S","D.E","30",FALSE
"dba4780c2f3502f0bab75a65950d59c5cd139a2a",0,"D","P","30",FALSE
"1a3a9412df6c7be2d8591249a25c854876a0985a",1,"S","F","30",TRUE
"3e16c6adc2d5bff6d697334ae40f2e0dc14c4377",1,"M","H","30",FALSE
"1d1494da49c4194cf7d880efff8396a577685f78",1,"S","C","30",TRUE
"e889fb9ceee4d9916fdb6dc9d2e1a09cc21733ec",1,"M","G","30",TRUE
"943516df0ee18299a0684e8c29fa4439a413d2ee",1,"M","F","30",TRUE
"2df093cd5af3c0427891e872ac0d2d35e30aae60",1,"M","C","30",TRUE
"ce9ee883ebfc3fba21d066f0f9a4710a329a59dc",1,"M","G","30",FALSE
"f9cab7705e2417e2a821c671f8c06719771b9fc1",1,"S","C","30",TRUE
"1e7d5bf2196389b3e5d1fb376cb75a55fd08581d",1,"M","C","30",TRUE
"38fe2792b206340d2e88e18c8cd548d934fb8a9c",1,"M","C","30",TRUE
"5186e2da7442bf44f5f14189e4e6d15d3871dd44",1,"M","R.S","30",FALSE
"0be9e9f9eb4f7692cba2c9365f5fd41cc38470b5",1,"M","J","30",TRUE
"b5d63ad769b3f9daa980f65e570bdd5035482887",1,"M","G","30",TRUE
"3be62b9089721f567275847943d8349c5c09fb22",1,"D","F","30",TRUE
"275e0003ea70d208e55e242144f28cec5ea1c1f3",1,"S","G","30",FALSE
"eb619102d3c9fdf47ffd1551f891678c84d18dc6",1,"S","C","30",TRUE
"0f70af0d856c7f557c2e9f8be0dfcd6f44fb6d20",1,"M","F","30",TRUE
"3fa010ef9861fce62d0e3c6c7a77e440ab607d45",1,"M","C","30",TRUE
"285b6e2a6cf1311f7c52bab3c198794ad62fe404",1,"M","F","30",TRUE
"5ea04ebf36b8d38af632bb7459a15c2e037e6600",0,"S","P","30",TRUE
"3fe0d90293c3c41b4cea23b232971a3307767786",0,"S","P","30",FALSE
"aa03003ee2daf002171b3ee583002974ff8faf49",1,"D","C","30",TRUE
"ed7b7b8b6d43b05562d0116e0603154a7a25f3f1",1,"S","C","24",TRUE
"c2cc15c91b1c4745dcd36d9ea7d0b17f2d10f480",1,"S","D.E","30",TRUE
"532d17cf447733c3cb7f8b80a186acfe4ce9fb68",1,"M","G","30",FALSE
"76a895121002b2a1ee5dac6f5d227f49bfaba651",1,"S","C","30",FALSE
"425cfa7c9d64cddbea4d9a36e57d91f1360c308b",1,"S","C","26",FALSE
"5589469de153863e6d19cd43f51e831229216ff1",0,"D","Q","26",FALSE
"b6a3fc2d5562d00a5553b4c2babf047c11b0a156",1,"M","F","26",FALSE
"0bdc8dd33fc352af1b2b5bed50c967f1966e2f91",0,"S","O","26",TRUE
"a977408f2116967dd1ed168b047ec91832fc453a",1,"M","I","26",TRUE
"f88040eff01fbf3c6ebe4bc4c5093402d5d651d9",1,"M","C","26",TRUE
"1131d7b16f85578061b4f228e33746f8d0d1b1e7",1,"M","M","24",TRUE
"d3deb3b3e5de31071ad1c24d46490d7c6498ebe9",1,"S","G","26",TRUE
"91b8c57a23f37c2223243562805b76ae4586d0c2",1,"D","G","26",FALSE
"7ced9876038a0828eaa7876c87ed7163728d021a",1,"M","G","26",TRUE
"9347ca0a58c4e0a96d8d1f4829120b3e65ed39c8",1,"D","C","26",FALSE
"881557320f09d6b25227d640b9209d21bb0b1192",1,"M","G","26",FALSE
"aac0eca0b22fa12325dd221810cc03ea5ea74c85",1,"M","G","26",FALSE
"618999306dcda4d1f0da05f10268603c15bbefd3",1,"M","M","14",TRUE
"0d51b934e22eaf85efb67ceb62ff2c82ef832363",1,"M","H","26",TRUE
"319351c7339cded6ff947f00e68cec536cc52349",1,"M","C","26",TRUE
"1a9fd1137417a862c4a90f58f1a36e1e9d73d907",1,"S","H","26",TRUE
"d63952d6dae3fee112c4d9bbb8c38c5ddcecb94e",1,"S","C","26",TRUE
"8da50ce46ad3181042ca7dfe1bbcbe5229009ead",1,"D","C","26",TRUE
"2f5e18c365dede6254ced0bdf01141a935d40b17",1,"S","G","26",TRUE
"489f85074d707aa9fe186be0468fb4de9d8bbc6a",1,"D","N","26",TRUE
"29067c58261b5ded93614be89e0375684f9847a5",1,"M","H","26",FALSE
"345dfe15ddfdb4b76e82a801e6139127298c10a4",1,"M","G","26",TRUE
"8af2a4b1e7d32d4fa2e31013e643d74bb31fa1cc",1,"S","P","12",TRUE
"9d68d7fc2f33a1b3059c2594646af8a033900606",1,"D","C","26",FALSE
"64be0277b7999dc7e9fa65169ff32bc3b9a0b610",1,"S","F","26",TRUE
"5d8a6b3694bf2486780d5f43c138499e2aeafb29",1,"M","F","24",TRUE
"b3c783093e179212bd3e3b79c016177436ab9805",1,"M","M","26",TRUE
"027357222742fd598d962b802f84558ad2020585",1,"M","K.L","26",TRUE
"b66579a1d30d9917b78b77d8e5e2b7c718b0f4fa",1,"M","G","26",TRUE
"bf0d3379116024d36901b369cff56764deba0e34",1,"M","F","26",FALSE
"891baa5dc308f1b2911fa1d872f5e329f75a112d",1,"S","F","26",TRUE
"5257fb2a356232f4b82e124abd05aa7b403c67b0",1,"M","F","26",TRUE
"6df6dad47837332fd0f0b8c0007b3f238f9cd38f",1,"M","F","26",TRUE
"8c736a429cf0279bfcbe9adc88a159533012b04a",1,"S","G","26",TRUE
"6cffd3e6d8378235030d7e347b4c0106725053d2",1,"M","G","26",TRUE
"5544bf4cd4222e6317f5ded5bb9b28ac35f5ed85",1,"M","N","26",TRUE
"e2458ddfc3fd0b626f96e6cf969ce134db758059",1,"S","G","26",TRUE
"d4a3078fc7c6fc6796c1146378a56f8aa70c6daf",1,"S","P","26",TRUE
"4892e95f93c6917307b2cd555f0f5203b9b7193b",1,"S","H","26",TRUE
"3596a686ecc2b9c2bee2bdeaad73b310b9d109a7",1,"M","G","26",TRUE
"44d032e10534d7bc89b8aac5150f6a6c2552da42",1,"D","C","26",TRUE
"f2ffc8f0088f52b52e3427578938107fa03fe84f",1,"S","F","26",TRUE
"a57c0b8dab8e90c2ce781558c8caaf3a7cf6aa67",1,"M","R.S","26",TRUE
"81c72983fdf5b100585eb98d5b12c5d2a52c52d5",1,"M","F","26",TRUE
"f2b1b34a16183764965bd89981a2ff583cd4fa81",1,"M","H","26",TRUE
"3986693cd5811240e6c15ec8a83eff9a1fdf43d5",1,"M","R.S","26",FALSE
"83b1a522b14f3bb1104816b0ee35efe5a1695239",1,"M","I","26",TRUE
"70ec490db00916dedb2a63b5dd17767315894948",1,"S","F","26",TRUE
"9b491512e3db0690a7084fa650356147f12d0994",1,"S","C","26",FALSE
"6b0efad7a3d33c419e654bf85fb9da434d814139",1,"M","F","26",FALSE
"eb59ef182aca6cfd3ae07e2915fdd0c5acef07da",1,"M","H","26",TRUE
"ba4eeebc8e7ae64b1301620b370081b68027e985",1,"D","C","26",FALSE
"6f7bbf60a1d5d66e4c4759c9dc0d249fb2b0fedf",1,"M","G","26",TRUE
"625ad33e74b5c2a585438a506ed79870cc2487f3",1,"S","P","26",TRUE
"793c694d5384964ff13fef848cd0cdfe486f3eef",1,"S","F","26",TRUE
"863e24abacc15b47cc037cc2c2e145fe554a0927",1,"M","F","26",TRUE
"151de4d07d152ae9f1307000cdf410aecb277dc6",1,"M","F","26",TRUE
"e683ae630e940970e71bcb83344cd34289d6c4f9",1,"S","C","26",TRUE
"193b80ecc46033fc4eefd0ef0d0181cbe8940e5d",1,"S","G","26",FALSE
"d7f3699273088d9bef0e0e24682f83f670f9e49d",1,"M","Q","26",TRUE
"6d42a3dd362bc36c591ba18e1b4276b97c544261",1,"M","R.S","26",FALSE
"d77a75fdbfcc17b4daef815feab0cb931baf4f24",1,"M","R.S","26",TRUE
"c0da5470ae4867c7a4a110930db7625842931cbc",1,"M","G","24",TRUE
"14a4afb23fed646c969ec45d71045e120538ef53",1,"S","G","24",FALSE
"b73831be569942fa8c22e913246c9bf0b5c10479",1,"S","H","24",TRUE
"6f2a1b8d746bbbe738946a4fc3a82332b3e1f000",1,"M","C","12",TRUE
"b96257332ae6e10bfaa2afd6dd8a0ab6e9cd158c",1,"M","F","12",TRUE
"763fd0ea7f8fcc45ea7a6e415baa62eb1dc6ca57",1,"S","G","24",FALSE
"ec5df5c3d40a98a5e2be9872109c527bd204f649",1,"M","C","24",TRUE
"8651e41c59c407586148c3f4aa2b9f6beec8adf4",1,"S","G","24",FALSE
"05d7f731992ed4073cad31eaabc13edf55623a68",1,"M","G","24",FALSE
"d4558b6793d5e75427740e40f75aca114d88a55a",1,"S","H","24",FALSE
"bf177ac01faaf3a57468194129d9a364dd37228e",1,"S","C","24",FALSE
"a60cb69c4179d95716bad1d6f56fb1ac70a80ca4",0,"D","D.E","24",FALSE
"75443cd829a3af326fa0f09055e2d06869261809",1,"M","Q","24",FALSE
"033f521e5f8f61383c11f2b40d21a97a786f0c88",1,"S","D.E","24",TRUE
"80151fd89f60e00933883c232d658521effce1a0",1,"S","M","24",TRUE
"75a8681e8243d56663b9d92200ded9824095b6f9",1,"M","H","24",TRUE
"5548faa7c93b06435558027e973e5765cecd8443",0,"D","D.E","24",FALSE
"f8600ad6b3518cdd173d4cc9ac5d080f1ada3da8",1,"M","M","24",TRUE
"6d2a9cdcb19de2696e571af10b5a7d686b95f153",1,"S","F","24",TRUE
"80bd96ac7335b149e35ce594b63b4832ea7a980c",1,"S","G","24",TRUE
"fd2679f60c1cbe127b60ba52bfd7162183c835f4",1,"M","C","24",TRUE
"872dadb426667c60292d884ceb3eec49a2138333",0,"D","Q","24",TRUE
"8a122dcac0761321b9ed6689539ded3793b3de34",1,"M","H","24",TRUE
"8b4ac1841e76f853ce73c01b3e2a853d79dba2c2",1,"S","G","24",TRUE
"d606562433c413e4fee0142a52635dcdeb76b2bd",1,"M","F","24",TRUE
"43b5f96b67fc0fbfc74b8bb08cf53481ffee4ee6",1,"S","C","24",TRUE
"8d66a4751f137cb4171fa90035a33ddbbd4b57cf",1,"M","C","24",TRUE
"b3409c9350a92cf6611deb192be5c5baebbe4109",1,"M","C","24",TRUE
"050517bb2423b762f02577e213a11d65e94df918",1,"M","F","24",TRUE
"f53ad00dabfa49dfa34843abd541e0d8170fa05b",1,"M","G","24",TRUE
"0382667c1d9581409490b199b51a4c6e492faadc",1,"S","G","24",TRUE
"53ca64a10885e56516e2aaf395cb71886d938ba3",1,"M","G","12",FALSE
"f9fe084a4ebc99c745f1ab09a0d6d8023cb14c63",1,"D","C","14",FALSE
"89057b4dce4f249e5705df1ed148396b9f4e243c",1,"D","N","24",FALSE
"f63d045c3f4d32ff52287b4d9eb92bfb585c552a",0,"S","P","24",TRUE
"5933cc66b8528b7d8ed46aed3e1ab015c534c31c",0,"S","P","24",FALSE
"486fbad28628c168678d4d27a322b900148b44c5",0,"S","P","24",TRUE
"03c424121672340b5f171d7a911f9c54f4c2acfe",1,"S","C","24",TRUE
"fad679d769b4e22f86999b5bc2d2d9ad39d27add",1,"S","G","24",FALSE
"6dbb3c3f4df5828774500d23e54283613680305b",1,"M","G","24",TRUE
"d3f92d3c8412cd8d631aa842ac0e28c75abdea3a",0,"D","H","24",FALSE
"8a1a649e117c06c008b2bde81c122f9ec4a33e7c",1,"D","C","24",FALSE
"deb208bcb7c343f16950b9a7f508252e45155071",1,"M","I","24",TRUE
"830e6e02bcf26027ab94c90818e51bbab2782592",1,"M","C","24",TRUE
"fdc2bcaf3d877c2479dc6f0447ca324b031b8afd",1,"M","F","24",TRUE
"fce4271b3497b0caafd93ac8fab23ba46bf06e99",1,"M","G","24",TRUE
"890114cc43bc5959731186c64e02455911bc654d",1,"M","G","24",TRUE
"7cea6e9a736031535f7ed0b94fdaaad5c7c556a1",1,"M","N","24",TRUE
"40af2ac1c556e3113116a4831e766ea5e7ec7681",0,"D","Q","24",FALSE
"8ced856950e570c9ecaa404d55e7612d56527bdb",0,"D","D.E","24",TRUE
"2fc7831018608b0ad579b1b53f6f97dae309f703",1,"D","D.E","24",TRUE
"bf0a2c561ae188fcf908dfd019c742a0ec713522",1,"M","R.S","24",TRUE
"ea186a3a2ed3f7475a0ba29a9b051fa2d7635435",1,"S","C","24",TRUE
"6f8bf70987207a3c6c15587b7e6f8cee19726ca5",1,"M","F","24",TRUE
"b0490f6d01f499ebacb13e267c173f875b888df0",1,"S","H","24",FALSE
"53fce130bc594ca7973ce28fedcb1cf158de7878",1,"M","F","24",TRUE
"ea72fe94b34c86772c103a2345c01d27ddd0a579",1,"S","C","24",TRUE
"0664b86e6ec64d33f694660381f245a708d9e69f",1,"S","C","24",FALSE
"9f8f1f62a0ffad418bba5f27c5100e9d3278adcc",1,"D","G","24",FALSE
"de12efbd22daa7218bc4442ce4569f5ce289eeb2",1,"M","C","24",TRUE
"05834bd3210eadb06f724423ef45ce9f2112ab51",1,"S","F","24",TRUE
"73ebb2caf69fe20d47452172c05e395d64a1f621",1,"D","K.L","24",TRUE
"58e56f778b30ff7f27259c51d16d37e62956dca4",1,"M","G","24",TRUE
"cc77aabf83872c4153d57a9f438530d70f2670fc",1,"S","C","24",TRUE
"6d2b1522a15de83d9dae8db50ce4cd7dd1ebb54c",1,"M","I","24",FALSE
"2c9efaaf86c5f314b8ddac299abbdd6199910589",1,"M","F","24",TRUE
"8de7ea9944237f1315958f3fcd70b5241f923095",1,"S","C","24",TRUE
"d3f5e6dea9238cd9e5b91830e6437b5b81523505",1,"S","R.S","24",FALSE
"9752d64e5e381e28424550cc021f38ce1c2711cb",1,"M","M","24",TRUE
"99fabc31560ec33033de173eaf9b0dca0183c46f",0,"S","P","24",TRUE
"6880df63012a83ac899d05d1c98a999b8648df7a",1,"D","N","24",TRUE
"312a54c1131852b8cdb2a6bad50a08e202188bb5",1,"S","F","24",TRUE
"92c1ff0549a901741c6a3316d1b0f2ac05e41b98",1,"M","R.S","24",TRUE
"06ce4d233c023bf693ca4bf2f56a2a5efa71f6e8",0,"S","Q","24",FALSE
"577839528d8e4dc8273b438f36e7ffaf77441ddb",1,"M","F","24",TRUE
"e58d4fcbff0b6314d1dc8a9ab9ed575a82f55e9f",1,"S","C","24",TRUE
"7958130197b53031821dc1dfb2fbcc68587739c8",1,"S","K.L","24",TRUE
"1334cfc5d2943b375c3d40c7de5340ddef94219a",1,"M","C","24",FALSE
"d16905aad0732372cbeb7f7e8c175308761385a9",1,"M","G","24",TRUE
"89acceb79f693365e5bee6468c602f44628d799c",1,"M","C","24",FALSE
"816689da82facd23321669c563c0893b5fb7fcad",0,"D","K.L","24",TRUE
"afe63d41fea94e412121e303ec308daa1b0831e6",1,"S","H","24",TRUE
"dba56aefb26f6a21dbc9f68f5cc21b4a2dda1177",1,"S","F","24",FALSE
"a5961e06858d6087fc9cef548ed95085a0ebabf8",1,"D","C","24",FALSE
"67329769d4c257e22ca7dee60b6a832dee2c363a",1,"D","C","24",FALSE
"58aa47437fa390ba0d4b032b1e92df0aaa962cce",1,"S","G","24",TRUE
"6f16d8653bab4fbb775b08d9fa77afdbc105d1b6",1,"D","C","24",TRUE
"150975323595016ff547e90a41648afcee4500fe",1,"M","I","24",FALSE
"b475178b5b85ce83772edf62b80ded99397061f8",1,"M","F","24",TRUE
"984e86a02e9ee0e4bdcea45f995832dafc649ece",0,"D","N","24",TRUE
"6bb941614411468f12fc5de0a3b8479aad57c2f0",0,"D","M","24",TRUE
"350434979178a2dc7c0952c900511723740cef14",1,"M","F","24",TRUE
"d68ff38bd7d9a82f919ffaa2240d99545b48aec1",1,"S","G","24",TRUE
"6eab56458710c4e95b166cd6bd587fac9ce19337",1,"S","C","24",FALSE
"45ef68b81bad62d82a38ba958868b3d9d86f0a85",1,"S","H","24",FALSE
"42fd68a22a4ebf03e6e9d57f1f472c98e512fd18",0,"S","Q","24",FALSE
"8d613b78407f0d3bc93d1e45cb3d7b17a127a81b",1,"M","M","24",TRUE
"4d05193243d8fe8bf08c21069c662b0c26599b7d",1,"M","C","24",TRUE
"4d88032236d15d367cb0feea598aecd91b8bdd77",1,"D","N","24",TRUE
"40d63b3ca9925a5d75a45fe13410a8207ab8736d",1,"M","G","24",FALSE
"84881203ddee0c77472eec10124c76ad26c42308",1,"M","G","24",TRUE
"3346f9c2b2c747878bd534d13f645f306bace891",1,"S","G","24",TRUE
"4572105484c03670a8d5bf53900b9033bc8948af",1,"D","H","24",TRUE
"f7d0db0a55bb4e5ce867965446427e9014bdf158",1,"D","G","24",FALSE
"b9a626879c6394a606d43d60d6c746b9ace5e23f",1,"M","R.S","24",FALSE
"4ed2652d3eac2a0ec48f95245243705cb9f24f31",1,"M","G","24",TRUE
"3a563c7aa816068b1e7b01ef48916f19d6c69823",1,"S","C","24",TRUE
"348f793f4b585ec565ff607c8115185e0669e5b1",1,"D","C","24",FALSE
"6b6cbed8d66a1b90fb24e9814cef834b304bc7e6",1,"D","D.E","24",TRUE
"60dadae1b28941276fea7da52d2a4f0f7ae1dd08",1,"D","C","24",TRUE
"ebbad5ffc233a4ae4b551cbb980373d2a91b7e75",1,"M","I","12",TRUE
"755ae9199e853e3475327274b6dd64b5a1feb7ff",1,"M","F","24",TRUE
"d152e6ee2c70ad42682f563333cb4041618c9af4",1,"M","F","04",TRUE
"11af308cdb06f9e145b850a2c26dd8496d2b6ee7",1,"M","G","24",FALSE
"28fd96ef90c9466499f1c104b4528af40b86bbf2",1,"M","M","24",TRUE
"9d28003505e586ec21d4c4078995bd5eef6c1159",1,"M","C","24",TRUE
"3c937af6e2d97b72ab122bc17c542fde14604912",1,"D","C","24",FALSE
"95308073cd68c5bbe19b62f3fc82e1fd3d591909",1,"D","H","24",FALSE
"bd25cbbcba30cabd05ccdbf77a3eb061f3f01fa6",1,"S","H","24",FALSE
"276e24f44c53720426e79ddd156cf43d1ac52d42",1,"S","C","24",TRUE
"79e60e86f4f33fd0f112c96a62337fd5c27ecd9e",1,"M","F","24",TRUE
"9cce02f1d54deaee2bc247ed1465b316b852bda9",1,"S","K.L","12",TRUE
"7976295590df8b8cf59fee7fbc21dda4b88be5e4",1,"M","G","24",FALSE
"d76f8fce540591db0e0ef7808c7ed5552b679273",1,"D","F","24",FALSE
"b959d7318496b5eb89d27eeba6efb7e1bbbbd9bc",1,"S","G","24",TRUE
"2312262090769a988c594e0b8ba01f2fcd94f19f",1,"S","C","24",FALSE
"132d617120e2aff980038933561d49241cbce964",1,"S","G","24",TRUE
"9b8cadcd4c40507b4a1638557863c71370841c87",1,"S","H","24",TRUE
"1f578483014ae525c0cfa019adfd657f68247024",1,"M","G","24",TRUE
"d34e839fe06703df5b995da75004732fe5d9911f",1,"S","C","24",FALSE
"e26d21575c6abf7a391f181f0f9bfe234c9fe240",1,"D","C","24",FALSE
"0c81c10bd77e6888df44352a498e61b0fd8cfb9b",1,"M","I","24",FALSE
"fd8ce96cff3c490564db1c181c73a526a7b44982",1,"M","H","24",FALSE
"ac75cbda65f52909951ed75fda2ae3667b700d68",1,"M","F","24",TRUE
"2a27eb44c1671741c5c3da68a3a700b461a74b71",1,"D","I","24",FALSE
"1274312ca5bd8b276712606d18fa2ca47a01512a",1,"M","R.S","24",TRUE
"daeb7d2c4a4216708b9ced5ebec9b32fbfdc7063",0,"S","M","24",TRUE
"8822d040ad9dbb21ab6928742a00548ca7ee4b93",1,"M","F","24",TRUE
"561333a2aa1eddea8c1a14c34723945fea6dfa8a",1,"S","F","24",TRUE
"20d1fabe73a58f6662cdfb1b0f3d3b984d691d0d",1,"D","C","24",TRUE
"96bc6a611f99ced30e2a3b21c00905324c4f77cf",1,"S","F","24",TRUE
"75a806502f6ed603908268b3fded2f5c66e8a1ad",1,"M","G","24",TRUE
"0ae14aecf424b1ccd75354699b30d74f4146badc",1,"D","C","24",FALSE
"0ed22300a5d86e8f3de5be191ab25980c959e4a1",1,"D","G","12",FALSE
"958f7f102f8db9b02b5f7095925febea7c581ed5",1,"M","C","24",TRUE
"e76462aeaed4be345b277aa4ee1c979ac7625a2d",0,"S","D.E","12",TRUE
"e4474c2e98834ca16a5f0f5ddf4dd1bec057bb19",1,"M","J","24",TRUE
"eeefb228a712bbfef2f55d34251f37f5bba71520",1,"S","M","24",TRUE
"ae7c76daec0373d19ee3f04db4d913e9ace287e2",1,"M","F","24",TRUE
"ff5f7babe883f21102c0ab12eaf6fb59892264d0",1,"M","I","24",FALSE
"a62d69a7293789d3d8b3724f27d8f4de0434f24b",0,"D","I","32",FALSE
"22bcb580ceda0c4d9b573ebbcc919bf2d7a77c1c",1,"M","G","24",FALSE
"468b2520787e3e6d414b0b119d76f5ed6f3ac1e0",1,"S","Q","24",FALSE
"c4bddb247443e03aa38597534641dfe6ea0dcff1",1,"D","C","24",FALSE
"1c3b211ccb5d7c463f2aee926d6123c3f258a995",1,"M","G","24",TRUE
"9afa013ca2d7c9e582573a02682d9026a6461bc8",1,"M","F","24",TRUE
"706766b43eb3577f068ae32f91687fab64d22c4d",1,"M","M","24",TRUE
"d41b94e05482889b2fb5cefdb6e94e821cc13087",1,"S","M","24",TRUE
"a075552435728508123349db9bc3a202e220246c",1,"M","G","24",TRUE
"820c80b011e4202daeeeddd21e234491347b0637",1,"M","F","24",TRUE
"eb1484d6c2dc93b12bfc061202f5c2fb9348892e",1,"D","D.E","24",FALSE
"e1f655b4bdcd40c82296c947b0f295e308e21cc3",1,"M","C","24",TRUE
"b5fe525277601e9050945ab93e68b9a6b9db4fe6",1,"S","F","24",FALSE
"37463069d9263c393ef87daa245dd51d8bf6384d",1,"M","H","24",FALSE
"4b48194daa98c80b4e96d5f8467362e09f618789",1,"M","G","24",FALSE
"e622907ea33fc5321bd85a81325257d1966ea4a1",1,"M","F","24",TRUE
"42d51c0041bf4e1dc84acf23023274483957a79c",1,"M","N","24",TRUE
"ac4b7dbc818dccf33d31a7e2cc10f671b8424242",1,"M","G","24",TRUE
