"id_jednostki","sektor","klasa","pkd","woj","waga"
"e3ff5a6c37e8ccec3f9428001d123c6516f3d358",1,"D","J","22",1
"2bd61e687f3f63b33e8eb46043b6bbd3a296b6d2",1,"D","C","12",1
"94ac5f1a240b7befdbde0612f7be496e3e65f6cb",1,"D","H","22",1
"03917a54d4f2a99778fd9921b4c8d6432bab1e3d",1,"D","G","22",1
"a1521189bfc0f834911488713a39ba325a565e18",1,"S","H","22",1
"f920a22a97803c0363c883c5a41a695aafa02a7c",1,"S","D.E","22",2
"648b054d2723997c42066ac919ba9e314d5e5176",1,"D","C","22",1
"6b8e5bfefd4d628976d5cbc11a9836e9543cdb20",0,"D","P","22",1
"47267598db9264067e4de7e253c04f6313e1b127",1,"D","F","22",1
"a63b31a2502ce3c6175c4724c8103713a3e73aa1",1,"D","G","22",1
"82b2d299bba582c9297d2a3cce900824708e66dd",1,"D","H","22",1
"7f07f506e1da0281c4d3017424be64d8741e9bba",1,"S","G","22",16
"81c2095d319e9d1fddcf99559e2047ccdebb8109",1,"D","C","22",1
"19ac0f8e33abfae78a0dee4a86593b8a39259dd2",1,"D","G","22",2
"ce4b9dd0887d21c069b6516883130e159b13405f",1,"D","C","22",1
"1f382a4b9de0bc4db3c627872e91b9b6d88b5d24",0,"S","K.L","22",7
"bc7c383d367e269b19215dcf20149926ed6624e0",1,"D","C","22",1
"1cc36f7d7f9ab28f9fb98ebeb4729d706757d02a",1,"S","I","22",1
"5122b382562f625311d175b203fb8e6a2cb05505",1,"D","C","22",15
"1da83ede906b746f6a063ca1b3f2662a0d04d29f",1,"M","K.L","22",11
"a19022d3a991c3d35e31abd5b15e6cb99655b52c",1,"S","F","22",19
"9d3ceea99e7247f29593e5fba1458905d80ba5a5",0,"D","H","22",1
"5ba64f5ba88bbab0527814e642a81638d7e19c1e",1,"D","C","22",1
"52b649be6ff0a9f988827062c918dbae97e0af51",1,"M","F","22",59
"c35c4ee3ddb38b0119e01448a8d7b649766adec2",1,"S","K.L","22",1
"5ff1815c0be61a4b99ea73ed8065abc8363331bc",1,"D","C","30",1
"591aa8829570c3a56de4a6091f164bd6e52f537f",1,"D","J","22",1
"ee43c3e1fdadd5299531b171302510eb21134fdb",1,"D","G","22",2
"b2d86f9b709699216e50a04fa104fdad2a0b6be9",0,"D","Q","22",1
"43ac6c368c2b3ab78dc42e13d11bdb3d8169f845",1,"M","M","22",25
"52fb31c85ca4a6ba26a9524f97cbafeb2b827ca3",0,"D","D.E","22",1
"87e1f77402a8c4a7de1a2d48039bcaf9d8bb91fe",1,"M","K.L","22",16
"682c272ad24bb295c0d23d7d4b9fb568f47b5afe",0,"D","D.E","22",1
"11e13b351e31383f1b364e488ac5747bae4a1d6f",1,"S","I","22",1
"61235a73b74ae0c305b999fd5173515c2789df85",0,"D","K.L","22",1
"313e0c045bdded76107b3b1a3291b659f45ee685",1,"D","J","22",1
"ff041d546ae288506aa269746ad58309289526f2",1,"D","C","22",1
"75096ca9bb85e8534412c341289ec3c1e4a23717",1,"M","R.S","22",27
"459e220717ad9a098643882b69e9bc7ebfcec67c",0,"S","R.S","22",1
"db7bc0a15ecedd1170d92750cae37ff34e57a5f3",1,"M","K.L","22",11
"660ed385c85c76d48d1b01a399a05183e2d4b7b8",0,"D","D.E","22",1
"ad33c2304ae87439b5ee46a14f9c9d3fb049e262",1,"D","P","22",1
"0857a323d9539813fb21ba281f6f7b4456f05925",1,"D","N","22",1
"ebe9f131f981c63d45e4d465eb03edd7186c5ca8",1,"D","G","22",1
"871d9d26e3b4ce44f8498ab3d0881e637cfff1bb",1,"D","C","22",1
"fad30771fa0196e4475b0b630dcc8cf5dec5b846",1,"D","G","22",1
"f3bf4aa6feeb4a2946f6ec5d2eabfbfc4daceb56",0,"D","O","22",1
"f2ab23ccf03571945b5a4f7e9d04e14f41ea3361",0,"D","O","22",1
"0f289142735ae4c8f4c17563ea6fb74723f0987b",0,"D","O","22",1
"ac52bb9a754f3301d2d0cd35fbbe420ee301c5f3",0,"D","O","22",1
"4156e1f5cfdd228eaf0cbbada5416ce3c5926355",0,"D","O","22",1
"ca485ce493baf47e3f77bc6a7738ea4d6709ace5",0,"M","O","22",1
"954cbb8c244bc8f3d9d59fe55163c533950195d2",0,"D","O","22",1
"b1a7a3c592f17854fe4641f0d870a5132a086638",0,"D","R.S","22",1
"0b8f82b54266ddb689fd9d4234c5dcce27b4585b",0,"S","O","22",4
"422dd9ac0afdde14b865e4a55ce74ab734a18cda",0,"S","O","22",4
"7611ae36349a7da324baf0c4319b6ece0c3c3b6e",1,"S","F","22",19
"8c294a0233ac32441c975d118d8ae0cd730c73a8",1,"D","G","22",1
"3005e9dd997e7fac5bef18ca65addc703e255871",1,"D","C","22",1
"767486645b0d9f80342e3e1065383e48f65ceab0",1,"M","M","22",25
"1814cb350d0f2d15bd27aff9cac09a5f8ba818a0",1,"D","J","22",2
"db91cfeb791756377f21aad86186cbdb31fc978d",1,"D","N","22",1
"e449dfd22af643a6bac9e82e6c1688e2ecd5618a",1,"D","C","22",1
"03f931f697a12f9da64cecba7e03c7ae335b589c",1,"D","C","22",1
"b9d185b33ee91d91eb94acec8ca6d36412bb0d0a",1,"S","N","22",13
"c89cb14385f28fdd3f03dd244ff291fca7996a31",1,"D","J","22",1
"f03d00c7337ebf0f94b9316d4a43c349835ff449",1,"M","H","22",50
"856e8050ec225a543b8789e1266483bcd55a7679",1,"D","C","22",1
"2e7e29d13ae4019098da7d38ce064b9cfb9379d7",1,"D","G","22",1
"4e90159e01fd280b35f77b5ecc4cb2aea2f07f6b",1,"D","C","22",1
"8f5bcd5ce0e66f7fc21aff0435f109821fa8e8e0",0,"D","K.L","22",1
"43582aff7f5b8662cb02a979146954269defcfbf",1,"M","C","22",44
"195648bed5b76749f2055b4395777ff973c91a8e",0,"D","O","22",1
"0d237487d5f2586a4f24a479274e09781e703134",1,"D","C","22",1
"321135de77f2e19b55831e1b64aa282c99498cc0",1,"D","C","22",1
"a96b367c64dd32fcff401a580f5a7b2515b61753",1,"D","C","22",1
"973d3dc2e45d88b0d301629d14b98e7173441008",1,"D","C","22",1
"3121f62b2c3a95209dfc349beea44c31987d6c9b",1,"D","N","14",2
"d1bb154d45c37a92c245b4a0e8d6d2d4c4dd3999",1,"D","G","22",2
"9a454b6be36cba3d4e2777d4f1fea82afa9dc66d",1,"D","G","22",1
"99b59979b4e0e8fc630a708ef74fa4170d78af6c",1,"S","G","22",22
"d4e9f62463643404630f4a79386826b7a285dd25",1,"D","N","22",1
"a927ad28d2d878e9f057f2e26eca89afcc2d6bb6",0,"D","H","22",1
"bf48cbb360c241d2c2ab1cb18e90d2343fb3ef2b",0,"S","O","22",5
"c0fb62d32ec5a519152ad42c00f711d18afe4dc5",1,"M","K.L","22",9
"53d9ac56b80747087f380ba441cca77d68b4ab35",1,"S","G","22",22
"f976741a5192cf8c779750e509f91f35f2dc68bc",1,"D","K.L","14",1
"f50d64b3905d6dfdf665848eda40ea6d6e9fcf03",1,"D","H","22",1
"64a056ba0b80cc31f75f5d62c60cd9522f995e67",0,"D","H","22",1
"ed812c10a4503316c71a344ab18138f58757ef79",0,"S","Q","22",13
"dfe45a9150170e13a8375317d5ca58881eb4095f",1,"M","J","22",6
"c04141f56dadec250b893a541340a711ab0fb609",1,"D","C","22",1
"81f6c8c699e05220f243fb819ede4b92d7c841a3",1,"D","C","04",1
"82455242fb6759caa7083539ac1340fb0f908d5a",1,"D","K.L","22",1
"e87444e12d24d5b7d4737af68f771310d4fbac0c",1,"D","C","22",1
"4a18a7b032de2c9afb180e9bca7072a8eb6e6eba",1,"D","C","22",1
"7a90ef548fbe3b916d68e214383ffaccda7fa761",1,"D","H","22",2
"eeed5e3ec7baab4e63c1eb277acf08f6adf95156",0,"D","K.L","22",1
"11babafdca7ab42a34c42bfdd02afe7ea7ade1f5",1,"S","C","22",15
"af51c59cadd69dca4dd1850c685097e3214bdae8",1,"S","I","22",1
"978e63b1dc3697eebd47c30dddae422b6e1ca9aa",0,"D","D.E","22",1
"71adcffdb2f6137ca4b7076523f923b0e3893581",0,"D","C","22",1
"f293c9434d799fce51e8507c1c17e0307023fc6d",0,"D","P","22",1
"e330fa3b1078d5a824fdad05078d00cb4c5c7161",1,"D","C","22",1
"83be09804fc3023c2c44c25cbebdc26c4d153cea",0,"D","K.L","22",2
"7a677b223526be02795d3686c8359f8fc3bd59f2",1,"D","C","22",1
"612b9d8d2625e9662cf28199f4dfb3871be60ca6",0,"S","R.S","22",7
"8d9169fb4db74309a42695637992c08b44a38ff5",0,"D","H","22",1
"a62bc4a6d3a18503623cbe0958b228da498ad077",0,"D","D.E","22",1
"0474d6890a57202842537fd09ff798f7ed245e56",1,"D","C","22",1
"9420d78bb0d66838a837ef7e69e2ceb4ca269342",1,"D","J","22",1
"66db09b75b9de76f296f6147ba47bde645e95ca2",1,"D","C","22",1
"2a629c242d5265cd3bc06dae93f01e122a0c2562",1,"D","C","22",1
"5dfa88d1a7a51b7c7e22913dc455e8779c8b634c",0,"D","O","22",1
"b596e7b1f85d53aa24f4b12f4c539da63ee1911e",1,"M","I","20",40
"1ced0d4331baefcac4bb50d223480e23fc8ae8b8",1,"S","R.S","20",1
"2f04d909f6b902cbbc1d976ecb441025d1ad21a0",1,"S","F","20",15
"e79358a1c760d2d237278113d1d296d133fed722",1,"M","F","20",383
"d291061025369dff00cf7424512e48b746cac843",1,"D","C","20",2
"5549e4d153fa63da8b179099c8d2cfc0322494a0",1,"S","G","20",1
"c2415641fc49b86525745a590fd62895ef7e89de",1,"D","C","28",1
"a667a9a0c1668ffa6902c56cf6430ab311442d81",1,"D","C","20",1
"863ca06d061fc76b5de7c4ff7ee7d6b9adab8472",1,"S","C","20",22
"e0af44d48ac02df262946d0565254927d0985108",1,"D","C","20",1
"b4db171b4a25ba6ed65429fca5ac295092092e51",1,"D","C","20",1
"520f8a6214292cca669059b8afe6e828d9b0f78c",1,"M","N","20",11
"3d0fa038d63c4b6acfc3fa754eb6dc10df88d796",0,"S","K.L","20",1
"5bcd6414a25e415822a6edfb801391f1a546acf4",0,"D","O","20",1
"d2c7cdf38130ce2a5471a3844b75eb23e06010d3",0,"D","R.S","20",1
"2e9c18dafd409f67d80d3489f3b13ad8a56d7a28",1,"S","N","20",2
"ceea504a77c22b53bd333b6dbaf5ac9627aeba8a",1,"D","N","20",2
"83b62d2d1fe2cd99c5a4697b724e32666ca9883a",1,"S","P","20",5
"905ae48bdf3d0132a8b391c84dae9a6ee38eb133",1,"S","M","20",1
"056beb91d9721f106e64de37805978c40e953042",1,"D","C","20",1
"e1d26439f615b98d373707afde278107938947b2",1,"S","G","20",2
"bed059cda9e46ca1065daf9c5bfe4a95c3ed210e",1,"M","I","20",40
"a8b192867c53e4579f1c0340cac830cedbfd8ccd",1,"S","C","08",11
"c7d86a180f216f3f285106af14aa4818519b2184",0,"D","D.E","08",2
"b432ef08e8b16bb29ae548ff8b4753a494f0e00a",1,"D","N","08",1
"eaa7b7ec6e0ced22bb49cade3549a9a50b2f7134",1,"S","C","08",12
"3b55bb93b88a9842ad7a83c5ef919c89b058da1f",1,"D","C","08",1
"a2f1eed95e08e1ea9f1be4d4beb220b121ec75ab",1,"S","C","32",15
"e0e988a43eb1360520ac00ca25c79d14722ed229",1,"M","G","32",344
"32a506ffc0e361e8c6efab1adc6084611ed4df1d",1,"D","C","08",1
"88b18d8e5dac7286155928f90896c6bcc7ff384b",1,"D","C","08",2
"28a30c2ca0161a8ac1799257850c9bc98c036ed1",1,"M","K.L","08",6
"f334858c6e3e9817893d17fb5c49e65cf8b55bdb",0,"D","P","08",1
"0ea0cc5d33e61c3a95286054aeb821ace720271c",0,"D","Q","08",1
"66a879f0fe53eb2e435d9d2c8c7d8a255dbfddc6",0,"S","R.S","08",1
"b38c08672b30a7c5748784950b75156a6c4913cd",1,"D","H","08",2
"c79b45291dc2f43c5239e6c425b27dc8ae41a417",0,"S","Q","08",1
"53f22ea1437c24fe1ff22bb0abfa0488adae897a",1,"S","C","08",12
"8dce9df3d2d1f2f19f8ed4accbe908bc425984e2",1,"D","C","08",1
"26a35fa72f273971ff2f3f1b4d8c2999d39d2d00",0,"D","P","08",1
"988f2231f6e2aa8023597b2bd7b347042a3fd943",0,"M","D.E","30",2
"749cb39d279112568b3cb9a7174850386a593fc4",1,"D","I","08",1
"bf7fcabadf9eee562eb8c9e9451cd11547cee936",1,"D","I","08",2
"05432fe28177a0195ae3f4591b7db575bb58c4ed",1,"D","I","08",1
"e1cbaae51e9c8c06e2728ffd9d53481eb8219551",1,"D","I","08",1
"baae168e70afdc2a90b9cfbd69e6c6413a97f386",0,"S","O","08",5
"c060c6ec4573f1453cc86eb10106de9bdda69517",0,"D","O","08",1
"a5d5b2a2c112f0c0563ad18c78101f26a6ece6e8",0,"D","O","08",1
"d26f42c28da9b0e2101164e3239b7cab71a6aebb",0,"M","O","08",1
"43b513c1a57fc820699f3dec097e43a2618b363b",0,"M","O","08",1
"0ac43338a9cd2c89e7a0a544bb7a55bb89d05a3e",0,"M","O","08",1
"0474653e83c73063374e04b5cd30d041ebb29666",0,"M","O","08",1
"57858b78a66675f8f9ec63c2bcf47de230e5c986",0,"M","Q","30",19
"b7dfa8757495bb00fda6556521cb5aa01fd2a133",1,"D","C","08",1
"dd4e4d6020e36c985aeb6525b4a35bf11cc50bf4",0,"D","Q","32",1
"39987ac833d8ab075842242aa7def4a1eb14045c",1,"D","C","08",1
"950ed9aed2b07d34725267a17977aa49e69bd8d2",1,"D","K.L","08",1
"49c03ba4236cbdba6d25849672afdeada4324ffa",0,"S","D.E","08",1
"b1b34bf719fe17d451baed4a01525b2ea4b4f6d0",1,"D","I","02",1
"4a15d74ae0c673b6ff55ece235c2763374ca5042",1,"D","C","08",2
"a53bba125566296b85675684f36bd6c65f8931e1",1,"D","C","08",2
"656b4455102f19dbbe45c6981bbbc113e0518cb4",0,"D","O","08",1
"11c8df6789c313a0c140082f9afa81e3ed41f7e8",1,"M","K.L","08",12
"96cf75fcf2ccea8be2306b8f5dfa369ee61f5ebc",1,"D","C","08",1
"dce7fc7ce3677ea6ec373c1e88e8e68f12cb9637",0,"S","O","08",5
"11135686a3459c23dca16a0a47f359c0aa63d500",0,"S","M","08",1
"bedcf75c8354f1b33d845580f5f398a380b92dd9",1,"D","H","08",1
"3ab044b78da2a17f53be42efa9ac4d84ff3c1124",1,"D","C","08",1
"14a02558585cea36040c2e1e7b1a33e33b76f7bf",0,"M","O","08",1
"e124562f9c35e5599c7a6b32f2d39ba5c25c2d76",1,"D","N","12",1
"9ef87b66c9fac2711e4724413851cfc877dc1f44",0,"S","Q","08",9
"efe4de9bb809c49944134f6f2444ce70cbff472a",1,"D","C","08",1
"e68781f0a40f9570f557bbeee9755289566c10ca",0,"S","P","08",1
"93a454176e3e248158cd2443b7f71071241e00e8",1,"D","C","08",1
"4368ee09055f38f2eceae7f38a9118bf88b00c08",1,"M","D.E","08",1
"b90eea73d2f00d3230bef5dcd2884f266ccb8dce",1,"D","C","14",1
"081471128813647fd51865f878223c1c78521f8b",1,"D","J","22",1
"4a6287be91fe19dc9ad5b92e6135fbf292fd4b42",1,"D","C","24",1
"b732429b895796c5e8258f87edf7836ee1996c07",1,"D","C","22",1
"329f07ac6dc8a27cbe2490dbbb2c6d918ac26133",1,"S","D.E","22",8
"4e098bacf2993b296f023fc62f4b4ad9a89c79c7",0,"M","Q","22",12
"ffa01d58401821a59fd838fc0fda054a8109d667",1,"S","J","22",9
"2194a0197f8c768aad673f8d5b6017458acc284e",1,"S","D.E","22",1
"b07a6a0e25cbce1801fed0eb87b399941ceae099",1,"M","G","22",611
"cf01cbe03468788e1410e20b955a28d72704f48e",1,"M","C","22",193
"71b02c9264488fc8d5c3a211a112bbe1a3570b39",1,"D","C","22",1
"bc38735670b9407314e9cfd9df15a6590a19bc17",1,"D","F","22",1
"ee9f96ed466f6668f151859ac0723ac3b7777d4f",1,"M","D.E","22",2
"706ee8c60bdafc481613f242adcfacd604a3184b",0,"D","O","22",1
"3a240a2c05ec43a0bd8ac432200c2e9c00a2e1f4",0,"S","R.S","22",1
"9b02f09beecd93e823b2ceba443c469e551a313a",1,"D","C","22",1
"a93d92f351ed1e09ca271e96d4cfa6dcb720e14d",1,"S","F","22",15
"3eb7116878bfc179c7dcd2a4ac95a797a86fb91b",0,"D","D.E","22",1
"f0c5edf2b9cda71660c8826d18655a30caffe1a5",1,"D","C","18",1
"0865e0c4088b4dae878054dcf9bed3023dfa5653",1,"D","C","22",1
"2d3dc9655508ef597d1267c99ca342a3e382e7a2",1,"D","C","22",1
"4823d8c4bbd9164bb7d7afa41d2cf3746de73ac4",0,"D","Q","22",1
"3d4d2722295b2fa18f4835ed553d0468014f000b",0,"D","P","22",1
"b0ae81aa9bef418ae28173adbc0570ad5af720d6",1,"D","C","22",1
"a37a525037af3bebb9d56522645e4edad1f4949f",0,"D","F","22",1
"61a2854df4560395b9d49dae6d8b0356bf2f74af",1,"S","C","22",14
"eff1f05248def58e15f9e6e911f0857d61ac4572",1,"S","C","22",15
"f626dc5164e8436d22c581d79b66e308913aa0e1",0,"S","K.L","22",2
"99bfd6b9c967f73b42b432e2a372c048e8d3492d",1,"D","C","22",1
"76ef93dec13fdbcf7ae47f8790d5e16738489ec3",1,"D","C","04",1
"d5cbb733667cafa1c99ab4556f47e89c5b9904af",1,"D","I","22",1
"c301bca02b4248f082cea8bd4e2541b1a49c0878",1,"D","I","22",1
"6d5900260235de6355e33c59a3fd8ae1f969f031",1,"D","I","22",1
"2e9e4646328f3f0ca96b8e8f7d960770975677aa",1,"D","I","22",1
"9fa9052ecd32e94f636d9a7d21fc77efeca96671",1,"D","I","22",1
"5878fbea253f5f98b1218714fcee2c73a0871baa",1,"D","C","22",1
"878f22a2429748f970987a989b76ae9da740eb43",1,"D","G","22",1
"0ab61c406d2592271dc4e50d582ed2c66215422e",0,"D","Q","22",1
"faf0d7367a9e5ab8699c3d2794d02db03bfd15fa",1,"M","D.E","22",2
"8b18466f0651e7d4b9a5b3c7d6a39a147948dcb7",1,"D","C","28",1
"db8dbce41f65039566993f81757b8fcb02e22c60",1,"S","R.S","22",2
"9bbf409e804ad6f5af878996c546fef08b98e677",0,"D","R.S","22",1
"8ad30b5fb0d47e6bf1a2051d84846cc1d07ab6b3",0,"D","Q","22",1
"c1006e59474c58ea2e58d8cd510b10615d126e6d",1,"D","K.L","22",1
"b3857c18a57450f7c0d424b6783e5243a511a479",1,"D","G","24",1
"bcf5361de364f78131a666254e180819c7f7c0f3",1,"S","K.L","22",1
"d1332c00b7b7737e1ca653293385a83b4e37bc3c",0,"D","P","22",1
"478c8d5a4bfa1a352b8cde8d61069f19bdc23780",1,"D","N","02",2
"22af4cd3f6d97ac586f1020855fc3e8d58194107",1,"D","H","22",1
"cc10d7b28a313be210a4d096cd3d2089e3dea5da",0,"S","P","22",6
"137538da9d182542580280fea93221296c7018a5",1,"D","F","22",1
"c6d4dc50fa808ad0748ff8d895497c3f02455ebc",1,"D","G","22",1
"acdccd271cb2ea353f7d8b3add0aefe10e3606f2",1,"M","K.L","28",20
"13c8ef6a032683edfff66bef13c029351c2979e1",1,"S","G","22",17
"e79fca8a3932316dafc5f353729b1ce985c2962f",1,"S","G","22",22
"6423d14d5dc1ce4de90ec5efc960cb7cfa09a217",1,"M","J","22",6
"c540bdecd1b317bdffe11fe5979f4d789e69cf72",1,"S","F","22",1
"9d37881b3f15eeb9f7c5ff4dc817fba4d1107125",1,"D","F","22",1
"43fdfa66410fa0cd20de1a7195dee6ff2aa83df9",1,"D","J","22",1
"8e0a37ac69495720b29655e2bfbbfb166f694456",1,"D","G","22",2
"746764814ab86d9daf4519cecb545c2c536ee165",0,"D","R.S","22",1
"ddadec97ce5bbc5b304781c765e90c9359599264",1,"M","R.S","22",65
"245882cfbbbf8a264036422b7bd5975ec6540970",1,"M","R.S","22",28
"ffc0104f2a0efd13e74e4cd18442c40b770c4ef2",1,"S","M","22",2
"88956d7fbe5997387bd8401dcd2d769c5dacbe65",1,"S","F","22",19
"c55a84cf2d26b99d81cb4ef167fc50bdb0bb7c3d",1,"S","C","22",18
"75ad319a339844e7b7b75dc35db4bed44b576a1f",1,"D","G","22",1
"8e079c31d4194798fd73af9fcb2478d30df7b851",1,"D","M","22",1
"bcb7c6e4be2e429876f17a933cc8dbc339b2fe07",1,"D","F","22",1
"ecc36658b85c011f95d6a8f9ac7a3a94a77b2798",0,"D","R.S","22",1
"67c9899403dca1ea67602d5a09687a0412b200e6",1,"D","C","22",1
"b0c7fa35215222c03ac2df372a668c5d529aa82c",1,"M","K.L","22",11
"18a27fcedc05cc7a0f90d4e66ae1f96d59666a29",1,"D","I","22",1
"c8a76c3b15372276383877b3a8c15f9aa3873e91",1,"D","N","22",2
"71098a04df8a28766daf444f343ad263c1c749a3",1,"S","G","22",16
"ec1015c81f07525c7a345cdb252d8029373b85cb",1,"S","G","22",1
"72b8d0e5be9bd6ddfe13ec1623db93ad98589447",0,"D","D.E","22",1
"f8781d2aa0a617176278c558e0d5431993910f21",1,"S","Q","22",14
"bd13d0ea1f07cd41a3519b470b03308b4fccc2cc",1,"S","M","22",14
"2906a71809753d22124f271e75351291e4803061",1,"D","F","22",2
"4ff0162e006f64893bd843a5df461e4d684b060d",0,"D","Q","22",1
"59c37657085694a22235738fb42d13557fc81b37",1,"D","C","22",1
"5334894c1220fc81ce47e77aaeaddd508f4c2bdc",1,"D","G","26",1
"016e471f77ff5e20d4c4fbce104691864e14ea56",1,"D","F","30",2
"1b3e9ea164cb0f6014ea790b4ab4c656ef06b7f9",0,"D","Q","22",1
"9adeae390e2858a9de8fc8e389eae27bf6b26b1a",1,"D","C","02",16
"dbf16c172a7e1f1a850cfea1b378bd0a83164ade",0,"S","D.E","02",7
"af92f893587763f9d5b1af5bdfe373a3038b4f35",1,"D","C","02",1
"b8b0aaaf4ec694a234761324deeb2cdbdf263dc6",1,"D","C","02",1
"b4b5a8e2b9efde172d988bd758999ff1f5c22645",0,"D","Q","02",1
"5a14e34704664446d4944f204416ee2b35dd1e6d",1,"D","G","14",1
"b0eeaf252a5c37c466215913d5a06856f430ac5a",1,"M","Q","02",11
"e146d7125b9b72e0477462970079911c198c3c59",1,"S","I","02",1
"217dded2de7093e209dd18a9faf52eba05d570f9",1,"D","D.E","16",1
"d45df5aa5c8edbc64ff86dd98db6e65cc4692230",1,"D","D.E","02",1
"f379a9e3b311adb9e6042b549581c77ffea15a40",0,"D","C","02",1
"e9177e8e197030541ab5fcf7ac5382107960b973",1,"D","C","02",1
"979c27628ef3398f6bca5b25804389f05cd884a4",1,"D","C","02",1
"e96bd6ac6c4583d1114b5362f1cf373b6e97677d",1,"D","C","02",1
"b45bc533f0445238a5d55966c470d7f7ce79d5fb",0,"S","K.L","02",6
"852d739ab40f9779af415d3df73559896e6c1286",1,"D","C","02",1
"f3dc79200db3654b0ab090abc26b011685726591",1,"D","F","02",2
"7d1d01f74096162ca58b2517e7e78f19089bd9cd",1,"D","N","02",2
"c82f8567a7219e6ae0c7e330cc83c2310485fe21",1,"D","C","02",1
"21806b2398e13b26cfc5c45ac9910f5b693082ce",1,"D","I","02",1
"a40e0cc8773595586f5e5eb25117d2e0bdec0bc8",1,"D","I","02",1
"fc8243fbe61900f934607dc1fb3a198f8b5ea899",1,"D","I","02",1
"18ca086e7e0ee8b1c6dda2c64bbfb11267132043",1,"D","I","02",1
"cc0879124829fa9633870e0bd782d4ddc2115811",1,"D","C","02",1
"7f98ce01625aa34a83da302a42bd58251af08bb8",1,"D","G","02",1
"c7abb8b5f4ac3ce30123d2fd7fe41c641e5682c7",1,"D","C","02",1
"029189c4544a3335b66326ee88c07d396066dc62",0,"M","O","02",1
"98652e907028e5cf531e598a4492024698736429",0,"D","O","02",1
"df1963a7c04b5f6249371e70d1683824d09d91ee",0,"D","O","02",1
"226b6057b26bb4e23be7cf3ad122f980c8797acb",0,"M","O","02",1
"b1c1b1eaa4afae48799cdee07606c9521f6e68eb",1,"D","G","02",1
"17d28ad68ae7bfcd460cd717bdcb8d6ab2f9adea",0,"D","C","10",17
"f9063e642b55eda5d96fc58ff8b6ccc7160829bb",0,"M","R.S","02",4
"b5c40209c255dd853bfd6eea8f1befba693e71ea",1,"S","D.E","02",2
"6886157e5e68334504c2475e18e179ced04a5727",0,"D","C","02",1
"aa94e970735b0f950d6fc819e05b56010022ace6",0,"D","C","16",1
"8c10a616ebe0b86da27ca2999c0a25b3bbc55e8e",1,"D","C","02",16
"5016de8170a7136c7eb5e7e56ec1cc063435bfdf",0,"D","P","02",6
"8c6e57a66a73746cc0783c1c734758168040c5e6",1,"D","Q","02",1
"1b9b427501242c7012f23793236d43bfdbcdc630",0,"D","Q","02",1
"b665865f1c1f8a465a8b482b873f9b2010094954",1,"D","D.E","02",1
"746ee06cb500bb53a5a83740662f245fe288b36e",0,"D","Q","02",1
"a4108cd34f93181aabf3e60f3e1c60faa2886a48",1,"D","C","02",1
"397a7d114012e489caecfb98f2b8e620d114b571",0,"D","K.L","02",1
"6b8db1929ce97a4b63667a903b726a423ff47b80",1,"D","K.L","14",1
"dea64d4883d55ed483ab144f57e026719dd82303",1,"S","J","12",10
"1f2f700a1fad820df8cf776ba0b8a600b232ecfa",0,"S","R.S","24",9
"289fabe26110aed2238ac06e6d01ad625384c8ef",1,"D","C","24",20
"e1d6dac1dc006e67a5e7e88c11905218c7d19f79",1,"M","I","24",75
"1b0e2ac454030777574fb3d2fcfab3e8a404fef4",1,"D","H","24",2
"36aef3a28d5ea4a0621fa7801f2c6795411beae0",0,"S","J","24",1
"bd595c0a88aff3ad4290ac1bbf47c31d2a56906b",1,"D","H","24",1
"c11aad7a23b30fa37a1c6a5786ab159b239a2dc9",1,"D","C","18",1
"8a139ff7a9df4df977b5da916f5bca8b5dc9d20e",1,"D","C","24",1
"91a5eb65d836ed42fae6f295d0e4c983d5f0c6ec",1,"D","F","24",1
"ba2f7f56666044b162d495b1aae15669a5630f39",0,"D","P","24",7
"fb762aafc12dd7bce7aedb3cdb552b99665d4934",1,"D","H","24",1
"cb79252f2c39dce5a9a796e4f4c928f246d74463",1,"D","C","24",2
"f8c6d8ca9549f7e45dfaabb01819ff9432f63bd9",1,"D","C","24",1
"543d8007b0d80d5473a83276a6fe50376aea421a",1,"S","G","24",24
"161ac57ff855244e5b0c6774021e252382d58335",1,"D","G","24",1
"e16b665c3afc9d214c3c51fef463b0644aa58bac",1,"S","J","24",1
"c750839ba00cfc18d2154fe93a265d683d2f368b",1,"M","J","24",8
"45b74707a5da09457793ee58d28763ec23af06d6",1,"M","J","24",17
"9ae1472dd69da680e0c40cbbd9c7b86e824d603a",1,"S","G","12",23
"4dd665472568c3ddb1070958869446d40e12ee72",1,"S","I","24",2
"4dcc03c763c2c6a2d9b6c32258c0412e54311999",1,"D","C","24",1
"21a92a3cf025efeeda5d40132966232cd4429913",1,"S","F","24",1
"62e9b14b310fe25849bc3401041379b6c0644987",1,"D","G","24",1
"9fd5a2b67d948c9b25157613608ae87904e8a009",0,"D","D.E","24",1
"68ff3c736746b0e2649258993fd3aecf3e51cc43",1,"S","M","24",1
"4e7b2135d281032775ecafdeffc3929baca08d7b",1,"D","I","24",2
"fd9ca635ba49fbb3814992c9d02e6441e9200cb9",1,"D","I","24",1
"2b78aac8f48212c9d23e045d610dd53aeec69bbf",1,"D","I","24",1
"8fdc0912d061e13f3378c84a810b4db8bceb7911",1,"D","I","24",1
"3e2ee401b64b19695aa09d7a765fd950411e800b",1,"D","I","24",1
"fa01f316c33145a3c79989204aa7c204dfcf6916",1,"D","C","08",1
"fb2c2b528bce32e58285ccc8839c8ebbdaf52b3e",1,"D","J","24",1
